"id","dial","created_at","updated_at","verified","points","phone_verify","is_subscribe"
"6546","886","25/4/2018 10:15:34","20/6/2018 10:07:13","1","0","0","0"
"6547","886","25/4/2018 11:20:35","20/6/2018 10:07:14","1","0","1","0"
"6548","886","25/4/2018 12:13:34","20/6/2018 10:07:15","1","0","1","0"
"6549","886","25/4/2018 12:56:00","20/6/2018 10:07:16","1","0","1","0"
"6550","886","25/4/2018 13:09:07","20/6/2018 10:07:17","1","0","1","0"
"6551","886","25/4/2018 14:38:14","14/1/2019 14:38:06","1","0","1","0"
"6552","886","25/4/2018 14:42:26","20/6/2018 10:07:19","1","0","1","0"
"6553","886","25/4/2018 14:53:46","20/6/2018 10:07:20","1","0","1","0"
"6554","886","25/4/2018 17:29:05","20/6/2018 10:07:21","1","0","1","0"
"6555","886","25/4/2018 23:23:19","20/6/2018 10:07:21","1","0","1","0"
"6556","886","25/4/2018 23:34:32","20/6/2018 10:07:22","1","0","1","0"
"6557","886","25/4/2018 23:48:53","20/6/2018 10:07:23","1","0","1","0"
"6558","886","26/4/2018 00:52:04","20/6/2018 10:07:24","1","0","0","0"
"6559","886","26/4/2018 00:55:30","20/6/2018 10:07:25","1","0","1","0"
"6560","886","26/4/2018 00:57:06","20/6/2018 10:07:26","1","0","1","0"
"6561","886","26/4/2018 02:21:04","20/6/2018 10:07:27","1","0","1","0"
"6562","886","26/4/2018 07:26:15","20/5/2019 09:15:08","1","0","1","0"
"6563","886","26/4/2018 09:46:27","20/6/2018 10:07:28","1","0","1","0"
"6564","886","26/4/2018 09:51:27","20/6/2018 10:07:29","1","0","1","0"
"6565","886","26/4/2018 10:12:51","20/6/2018 10:07:30","1","0","1","0"
"6566","886","26/4/2018 10:23:16","3/7/2019 12:46:26","1","0","1","0"
"6567","886","26/4/2018 12:03:11","20/6/2018 10:07:32","1","0","1","0"
"6568","886","26/4/2018 13:06:17","20/6/2018 10:07:32","1","0","1","0"
"6569","886","26/4/2018 13:42:20","20/6/2018 10:07:33","1","0","1","0"
"6570","886","26/4/2018 14:06:55","20/6/2018 10:07:34","1","0","1","0"
"6571","886","26/4/2018 14:45:49","24/7/2018 12:46:50","1","0","1","0"
"6572","886","26/4/2018 16:10:37","20/6/2018 10:07:36","1","0","1","0"
"6573","886","26/4/2018 16:42:02","20/6/2018 10:07:37","1","0","1","0"
"6574","886","26/4/2018 17:02:15","20/6/2018 10:07:38","1","0","1","0"
"6575","886","26/4/2018 17:08:47","20/6/2018 10:07:39","1","0","1","0"
"6576","886","26/4/2018 17:28:41","27/3/2019 00:04:40","1","0","1","0"
"6577","886","26/4/2018 17:40:52","20/6/2018 10:07:40","1","0","1","0"
"6578","886","26/4/2018 18:11:01","20/6/2018 10:07:41","0","0","0","0"
"6579","886","26/4/2018 18:17:19","20/6/2018 10:07:42","1","0","1","0"
"6580","886","26/4/2018 18:28:14","20/6/2018 10:07:43","1","0","1","0"
"6581","886","26/4/2018 19:52:11","20/6/2018 10:07:44","1","0","1","0"
"6582","886","26/4/2018 21:51:13","10/4/2019 17:13:53","1","1120","1","0"
"6583","886","26/4/2018 22:11:43","20/6/2018 10:07:45","1","0","1","0"
"6584","886","26/4/2018 22:35:26","20/6/2018 10:07:46","1","0","1","0"
"6585","886","26/4/2018 22:50:41","20/6/2018 10:07:47","1","0","1","0"
"6586","886","26/4/2018 23:05:00","20/6/2018 10:07:48","1","0","1","0"
"6587","886","27/4/2018 00:06:48","7/7/2019 23:28:04","1","0","1","0"
"6588","886","27/4/2018 00:37:03","20/6/2018 10:07:50","1","0","1","0"
"6589","886","27/4/2018 08:47:58","20/6/2018 10:07:50","1","0","1","0"
"6590","886","27/4/2018 09:04:14","20/6/2018 10:07:51","1","0","1","0"
"6591","886","27/4/2018 09:35:07","20/6/2018 10:07:52","1","0","1","0"
"6592","886","27/4/2018 10:12:00","20/6/2018 10:07:53","1","0","1","0"
"6593","886","27/4/2018 11:52:38","4/4/2019 20:45:51","1","0","1","0"
"6594","886","27/4/2018 12:16:46","20/6/2018 10:07:55","1","0","1","0"
"6595","886","27/4/2018 12:55:10","20/6/2018 10:07:56","1","0","1","0"
"6596","886","27/4/2018 13:43:55","20/6/2018 10:07:57","1","0","0","0"
"6597","886","27/4/2018 13:48:45","20/6/2018 10:07:57","1","0","1","0"
"6598","886","27/4/2018 13:48:59","20/6/2018 10:07:58","1","0","1","0"
"6599","886","27/4/2018 14:35:14","20/6/2018 10:07:59","1","0","1","0"
"6600","886","27/4/2018 15:33:21","20/6/2018 10:08:00","1","0","1","0"
"6601","886","27/4/2018 15:33:54","20/6/2018 10:08:01","1","0","1","0"
"6602","886","27/4/2018 15:38:54","20/6/2018 10:08:02","1","0","1","0"
"6603","886","27/4/2018 16:36:56","20/6/2018 10:08:03","1","0","1","0"
"6604","886","27/4/2018 16:55:52","22/4/2019 22:00:42","1","0","1","0"
"6605","886","27/4/2018 17:21:56","20/6/2018 10:08:04","1","0","1","0"
"6606","886","27/4/2018 19:14:57","20/6/2018 10:08:05","1","0","1","0"
"6607","886","27/4/2018 19:23:59","20/6/2018 10:08:06","1","0","1","0"
"6608","886","27/4/2018 19:46:07","20/6/2018 10:08:07","1","0","1","0"
"6609","886","27/4/2018 23:25:45","20/6/2018 10:08:08","1","0","1","0"
"6610","886","27/4/2018 23:37:28","20/6/2018 10:08:09","1","0","1","0"
"6611","886","27/4/2018 23:37:37","20/6/2018 10:08:10","1","0","1","0"
"6612","886","28/4/2018 00:10:47","20/6/2018 10:08:11","1","0","1","0"
"6613","886","28/4/2018 03:01:07","20/6/2018 10:08:11","1","0","1","0"
"6614","886","28/4/2018 09:20:33","20/6/2018 10:08:12","1","0","1","0"
"6615","886","28/4/2018 10:13:47","20/6/2018 10:08:13","1","0","1","0"
"6616","886","28/4/2018 11:05:42","20/6/2018 10:08:14","1","0","1","0"
"6617","886","28/4/2018 13:43:42","20/6/2018 10:08:15","1","0","1","0"
"6618","886","28/4/2018 14:06:45","20/6/2018 10:08:16","1","0","1","0"
"6619","886","28/4/2018 14:43:52","20/6/2018 10:08:17","1","0","1","0"
"6620","886","28/4/2018 15:42:25","20/6/2018 10:08:18","1","0","1","0"
"6621","886","28/4/2018 16:45:24","20/6/2018 10:08:18","1","0","1","0"
"6622","886","28/4/2018 17:00:22","20/6/2018 10:08:19","1","0","1","0"
"6623","886","28/4/2018 17:30:22","20/6/2018 10:08:20","1","0","1","0"
"6624","886","28/4/2018 18:22:44","20/6/2018 10:08:21","1","0","1","0"
"6625","886","28/4/2018 18:34:26","20/6/2018 10:08:22","1","0","1","0"
"6626","886","28/4/2018 18:55:46","27/8/2019 21:01:37","1","0","0","0"
"6627","886","28/4/2018 19:00:09","29/8/2019 13:52:40","1","0","1","0"
"6628","886","28/4/2018 20:42:45","20/6/2018 10:08:25","1","0","1","0"
"6629","886","28/4/2018 21:41:55","20/6/2018 10:08:26","1","0","1","0"
"6630","886","28/4/2018 22:12:30","21/7/2019 21:00:28","1","0","1","0"
"6631","886","28/4/2018 22:32:14","20/6/2018 10:08:27","1","0","1","0"
"6632","886","28/4/2018 22:59:32","21/3/2019 23:51:35","1","0","1","0"
"6633","886","29/4/2018 00:19:24","20/6/2018 10:08:29","1","0","1","0"
"6634","886","29/4/2018 02:55:47","8/4/2019 19:23:58","1","0","1","0"
"6635","886","29/4/2018 10:24:49","20/6/2018 10:08:31","1","0","1","0"
"6636","886","29/4/2018 12:47:22","20/6/2018 10:08:32","1","0","1","0"
"6637","886","29/4/2018 13:22:33","20/6/2018 10:08:33","1","0","1","0"
"6638","886","29/4/2018 13:42:25","29/4/2019 21:55:58","1","0","1","0"
"6639","886","29/4/2018 16:51:09","20/6/2018 10:08:35","1","0","1","0"
"6640","886","29/4/2018 18:15:26","20/6/2018 10:08:35","1","0","1","0"
"6641","886","29/4/2018 19:20:23","20/6/2018 10:08:36","1","0","1","0"
"6642","886","29/4/2018 20:28:39","1/5/2019 11:37:38","1","0","1","0"
"6643","886","29/4/2018 20:45:14","20/6/2018 10:08:38","1","0","1","0"
"6644","886","29/4/2018 20:47:24","19/5/2019 20:26:53","1","0","1","0"
"6645","886","29/4/2018 21:07:44","20/6/2018 10:08:40","1","0","1","0"
"6646","886","29/4/2018 22:15:09","20/6/2018 10:08:41","1","0","1","0"
"6647","886","29/4/2018 22:15:27","20/6/2018 10:08:42","1","0","1","0"
"6648","886","29/4/2018 22:22:55","20/6/2018 10:08:43","1","0","1","0"
"6649","886","29/4/2018 22:32:53","20/6/2018 10:08:43","1","0","1","0"
"6650","886","29/4/2018 23:39:53","20/6/2018 10:08:44","1","0","1","0"
"6651","886","29/4/2018 23:42:18","20/6/2018 10:08:45","1","0","1","0"
"6652","886","30/4/2018 00:05:28","20/6/2018 10:08:46","1","0","1","0"
"6653","886","30/4/2018 00:30:55","20/6/2018 10:08:47","1","0","1","0"
"6654","886","30/4/2018 05:33:19","20/6/2018 10:08:48","1","0","1","0"
"6655","886","30/4/2018 07:55:13","20/6/2018 10:08:48","1","0","1","0"
"6656","886","30/4/2018 09:30:30","27/3/2019 14:35:18","1","0","1","0"
"6657","886","30/4/2018 10:16:09","20/6/2018 10:08:50","1","0","1","0"
"6658","886","30/4/2018 10:26:15","20/6/2018 10:08:51","1","0","1","0"
"6659","886","30/4/2018 10:57:13","21/3/2019 12:56:34","1","0","1","0"
"6660","886","30/4/2018 11:00:17","20/6/2018 10:08:53","1","0","1","0"
"6661","886","30/4/2018 11:24:22","20/6/2018 10:08:54","1","0","1","0"
"6662","886","30/4/2018 11:25:12","8/7/2019 19:28:14","1","0","1","0"
"6663","886","30/4/2018 11:31:11","20/6/2018 10:08:56","1","0","1","0"
"6664","886","30/4/2018 12:22:31","20/6/2018 10:08:57","1","0","1","0"
"6665","886","30/4/2018 12:57:31","20/6/2018 10:08:57","1","0","1","0"
"6666","886","30/4/2018 13:03:55","20/6/2018 10:08:58","1","0","1","0"
"6667","886","30/4/2018 13:33:41","20/6/2018 10:08:59","1","0","1","0"
"6668","886","30/4/2018 13:36:02","20/6/2018 10:09:00","1","0","1","0"
"6669","886","30/4/2018 14:08:00","20/6/2018 10:09:01","1","0","1","0"
"6670","886","30/4/2018 14:45:14","20/6/2018 10:09:02","1","0","1","0"
"6671","886","30/4/2018 15:19:21","20/6/2018 10:09:03","1","0","1","0"
"6672","886","30/4/2018 15:26:52","20/6/2018 10:09:03","1","0","1","0"
"6673","886","30/4/2018 15:52:05","20/6/2018 10:09:04","1","0","1","0"
"6674","886","30/4/2018 15:58:03","20/6/2018 10:09:05","1","0","1","0"
"6675","886","30/4/2018 16:01:47","20/6/2018 10:09:06","1","0","1","0"
"6676","886","30/4/2018 16:25:55","15/11/2019 21:02:58","1","0","1","0"
"6677","886","30/4/2018 16:28:18","20/6/2018 10:09:08","1","0","1","0"
"6678","886","30/4/2018 16:40:43","20/6/2018 10:09:09","1","0","1","0"
"6679","886","30/4/2018 16:55:27","20/6/2018 10:09:10","1","0","1","0"
"6680","886","30/4/2018 17:17:55","20/6/2018 10:09:11","1","0","1","0"
"6681","886","30/4/2018 17:24:49","20/6/2018 10:09:12","1","0","1","0"
"6682","886","30/4/2018 17:31:41","20/6/2018 10:09:13","1","0","1","0"
"6683","886","30/4/2018 17:46:05","20/6/2018 10:09:13","1","0","1","0"
"6684","886","30/4/2018 18:41:08","20/6/2018 10:09:14","1","0","1","0"
"6685","886","30/4/2018 18:59:33","20/6/2018 10:09:15","1","0","1","0"
"6686","886","30/4/2018 19:33:49","20/6/2018 10:09:16","1","0","1","0"
"6687","886","30/4/2018 23:52:51","5/12/2018 00:59:42","1","0","1","0"
"6688","886","30/4/2018 23:59:33","20/6/2018 10:09:18","1","0","1","0"
"6689","886","1/5/2018 00:02:47","20/6/2018 10:09:18","1","0","1","0"
"6690","886","1/5/2018 00:37:26","20/6/2018 10:09:19","1","0","1","0"
"6691","886","1/5/2018 05:52:26","20/6/2018 10:09:20","1","0","1","0"
"6692","886","1/5/2018 07:43:39","18/3/2019 15:36:40","1","0","1","0"
"6693","886","1/5/2018 08:00:16","20/6/2018 10:09:22","1","0","1","0"
"6694","886","1/5/2018 10:27:29","20/6/2018 10:09:23","1","0","1","0"
"6695","886","1/5/2018 11:17:07","18/5/2019 15:58:05","1","0","1","0"
"6696","886","1/5/2018 13:19:34","20/6/2018 10:09:25","1","0","1","0"
"6697","886","1/5/2018 13:44:57","20/6/2018 10:09:26","1","0","1","0"
"6698","886","1/5/2018 13:57:25","17/11/2019 18:19:25","1","0","1","0"
"6699","886","1/5/2018 14:09:46","20/6/2018 10:09:28","1","0","1","0"
"6700","886","1/5/2018 15:15:13","20/6/2018 10:09:28","1","120","1","0"
"6701","886","1/5/2018 15:34:51","20/6/2018 10:09:29","1","0","1","0"
"6702","886","1/5/2018 16:24:05","30/7/2019 15:26:40","1","0","1","0"
"6703","886","1/5/2018 16:24:08","20/6/2018 10:09:31","1","0","1","0"
"6704","886","1/5/2018 16:26:01","20/6/2018 10:09:32","1","0","1","0"
"6705","886","1/5/2018 16:32:54","20/6/2018 10:09:33","1","0","1","0"
"6706","886","1/5/2018 16:34:57","22/7/2019 17:13:25","1","0","1","0"
"6707","886","1/5/2018 16:37:50","20/6/2018 10:09:34","1","0","1","0"
"6708","886","1/5/2018 17:17:49","20/6/2018 10:09:35","1","0","1","0"
"6709","886","1/5/2018 17:46:53","20/6/2018 10:09:36","1","0","1","0"
"6710","886","1/5/2018 18:23:20","20/6/2018 10:09:37","1","0","1","0"
"6711","886","1/5/2018 19:50:54","20/6/2018 10:09:38","1","0","1","0"
"6712","886","1/5/2018 19:56:17","20/6/2018 10:09:39","1","0","1","0"
"6713","886","1/5/2018 20:05:07","20/6/2018 10:09:40","1","0","1","0"
"6714","886","1/5/2018 20:11:48","20/6/2018 10:09:40","1","0","1","0"
"6715","886","1/5/2018 20:18:02","10/8/2019 19:25:51","1","0","1","0"
"6716","886","1/5/2018 20:28:06","20/6/2018 10:09:42","1","0","1","0"
"6717","886","1/5/2018 20:29:49","27/11/2018 20:14:39","1","4175","1","0"
"6718","886","1/5/2018 20:31:52","20/6/2018 10:09:44","1","0","1","0"
"6719","886","1/5/2018 22:02:28","20/6/2018 10:09:45","1","0","1","0"
"6720","886","1/5/2018 22:53:41","20/6/2018 10:09:46","1","0","1","0"
"6721","886","2/5/2018 00:00:42","20/6/2018 10:09:46","1","0","1","0"
"6722","886","2/5/2018 00:03:16","20/6/2018 10:09:47","1","0","1","0"
"6723","886","2/5/2018 00:21:45","26/10/2019 11:49:52","1","0","1","0"
"6724","886","2/5/2018 00:28:01","20/6/2018 10:09:49","1","0","1","0"
"6725","886","2/5/2018 00:40:36","20/6/2018 10:09:50","1","0","1","0"
"6726","886","2/5/2018 02:52:10","20/6/2018 10:09:51","1","0","0","0"
"6727","886","2/5/2018 08:17:56","20/6/2018 10:09:52","1","0","1","0"
"6728","886","2/5/2018 08:41:01","28/5/2019 16:57:33","1","0","1","0"
"6729","886","2/5/2018 08:41:46","14/10/2019 08:42:16","1","0","1","0"
"6730","886","2/5/2018 10:00:09","20/6/2018 10:09:54","1","0","1","0"
"6731","886","2/5/2018 10:16:56","20/6/2018 10:09:55","1","0","1","0"
"6732","886","2/5/2018 10:29:46","20/6/2018 10:09:56","1","0","1","0"
"6733","886","2/5/2018 10:37:43","20/6/2018 10:09:57","1","0","1","0"
"6734","886","2/5/2018 11:33:49","29/9/2019 23:01:19","1","0","1","0"
"6735","886","2/5/2018 11:34:28","20/6/2018 10:09:59","1","0","1","0"
"6736","886","2/5/2018 12:13:46","20/6/2018 10:10:00","1","0","1","0"
"6737","886","2/5/2018 12:25:36","25/4/2019 11:30:37","1","0","1","0"
"6738","886","2/5/2018 12:51:17","20/6/2018 10:10:01","1","0","1","0"
"6739","886","2/5/2018 13:47:26","20/6/2018 10:10:02","1","0","1","0"
"6740","886","2/5/2018 13:55:30","20/6/2018 10:10:03","1","0","1","0"
"6741","886","2/5/2018 14:25:31","24/3/2019 09:34:38","1","0","1","0"
"6742","886","2/5/2018 14:48:34","20/6/2018 10:10:05","1","0","1","0"
"6743","886","2/5/2018 14:58:16","20/6/2018 10:10:06","1","0","1","0"
"6744","886","2/5/2018 15:03:20","20/6/2018 10:10:07","1","0","1","0"
"6745","886","2/5/2018 15:13:53","20/6/2018 10:10:07","1","0","0","0"
"6746","886","2/5/2018 17:49:18","20/6/2018 10:10:08","1","0","1","0"
"6747","886","2/5/2018 17:58:09","20/6/2018 10:10:09","1","0","1","0"
"6748","886","2/5/2018 18:16:14","16/10/2019 20:46:17","1","5760","1","0"
"6749","886","2/5/2018 18:25:11","20/6/2018 10:10:11","1","0","0","0"
"6750","886","2/5/2018 19:01:18","20/6/2018 10:10:12","1","0","1","0"
"6751","886","2/5/2018 19:04:49","20/6/2018 10:10:13","1","0","1","0"
"6752","886","2/5/2018 19:45:53","20/6/2018 10:10:13","1","0","1","0"
"6753","886","2/5/2018 19:47:25","20/6/2018 10:10:14","1","0","0","0"
"6754","886","2/5/2018 20:29:06","20/6/2018 10:10:15","1","0","1","0"
"6755","886","2/5/2018 20:48:10","20/6/2018 10:10:16","1","0","1","0"
"6756","886","2/5/2018 20:49:37","20/6/2018 10:10:17","1","0","1","0"
"6757","886","2/5/2018 22:20:38","20/6/2018 10:10:18","1","0","1","0"
"6758","886","2/5/2018 23:12:27","12/4/2019 11:52:28","1","0","1","0"
"6759","886","3/5/2018 00:52:08","20/6/2018 10:10:19","0","0","0","0"
"6760","886","3/5/2018 07:19:17","20/6/2018 10:10:20","1","0","1","0"
"6761","886","3/5/2018 07:36:46","20/6/2018 10:10:21","1","0","1","0"
"6762","886","3/5/2018 10:13:31","8/5/2019 13:05:50","1","0","1","0"
"6763","886","3/5/2018 12:17:35","20/6/2018 10:10:23","1","0","1","0"
"6764","886","3/5/2018 12:23:08","20/6/2018 10:10:24","1","0","1","0"
"6765","886","3/5/2018 12:27:55","4/7/2019 18:55:28","1","0","1","0"
"6766","886","3/5/2018 12:45:32","20/6/2018 10:10:26","1","0","1","0"
"6767","886","3/5/2018 12:51:40","20/6/2018 10:10:27","1","0","1","0"
"6768","886","3/5/2018 13:49:04","20/6/2018 10:10:28","1","0","1","0"
"6769","886","3/5/2018 15:44:04","15/5/2019 21:33:46","1","0","1","0"
"6770","886","3/5/2018 15:55:20","20/6/2018 10:10:29","1","0","1","0"
"6771","886","3/5/2018 16:22:07","20/6/2018 10:10:30","1","0","1","0"
"6772","886","3/5/2018 16:30:42","20/6/2018 10:10:31","1","0","1","0"
"6773","886","3/5/2018 16:31:02","16/3/2019 11:10:14","1","0","1","0"
"6774","886","3/5/2018 16:40:26","27/5/2019 09:43:39","1","0","1","0"
"6775","886","3/5/2018 17:15:15","20/6/2018 10:10:34","1","0","1","0"
"6776","886","3/5/2018 17:28:56","20/6/2018 10:10:35","1","0","1","0"
"6777","886","3/5/2018 17:31:22","20/6/2018 10:10:35","1","645","1","0"
"6778","886","3/5/2018 17:36:09","20/6/2018 10:10:37","0","0","0","0"
"6779","886","3/5/2018 18:38:26","20/6/2018 10:10:38","1","0","1","0"
"6780","886","3/5/2018 18:42:02","20/6/2018 10:10:39","1","0","1","0"
"6781","886","3/5/2018 19:12:35","20/6/2018 10:10:40","1","0","1","0"
"6782","886","3/5/2018 19:36:46","20/6/2018 10:10:41","1","0","1","0"
"6783","886","3/5/2018 20:32:48","20/6/2018 10:10:41","1","0","1","0"
"6784","886","3/5/2018 20:52:10","20/6/2018 10:10:42","1","0","1","0"
"6785","886","3/5/2018 21:06:36","20/6/2018 10:10:43","1","0","1","0"
"6786","886","3/5/2018 21:08:19","20/6/2018 10:10:44","1","0","1","0"
"6787","886","3/5/2018 21:43:16","20/6/2018 10:10:45","1","0","1","0"
"6788","886","3/5/2018 22:38:58","7/11/2019 14:29:30","1","0","1","0"
"6789","886","3/5/2018 23:04:09","20/6/2018 10:10:47","1","2440","1","0"
"6790","886","3/5/2018 23:34:03","20/6/2018 10:10:48","1","0","1","0"
"6791","886","4/5/2018 02:05:54","20/6/2018 10:10:49","1","0","1","0"
"6792","886","4/5/2018 07:56:36","20/6/2018 10:10:49","1","0","1","0"
"6793","886","4/5/2018 09:02:28","23/7/2018 20:35:01","1","810","1","0"
"6794","886","4/5/2018 09:51:37","20/6/2018 10:10:51","1","0","1","0"
"6795","886","4/5/2018 10:29:05","20/6/2018 10:10:52","1","0","1","0"
"6796","886","4/5/2018 10:36:10","20/6/2018 10:10:53","1","50","1","0"
"6797","886","4/5/2018 11:39:24","20/6/2018 10:10:54","1","0","1","0"
"6798","886","4/5/2018 12:13:54","20/6/2018 10:10:55","1","0","1","0"
"6799","886","4/5/2018 12:51:18","20/6/2018 10:10:55","1","0","1","0"
"6800","886","4/5/2018 12:54:56","20/6/2018 10:10:56","1","0","1","0"
"6801","886","4/5/2018 13:53:13","20/6/2018 10:10:57","1","0","1","0"
"6802","886","4/5/2018 13:54:46","20/6/2018 10:10:58","1","0","1","0"
"6803","886","4/5/2018 14:02:04","20/6/2018 10:10:59","1","0","1","0"
"6804","886","4/5/2018 14:25:12","20/6/2018 10:11:00","1","0","1","0"
"6805","886","4/5/2018 14:41:06","20/6/2018 10:11:01","1","0","1","0"
"6806","886","4/5/2018 14:50:59","20/6/2018 10:11:02","1","0","1","0"
"6807","886","4/5/2018 15:01:46","20/6/2018 10:11:03","1","0","1","0"
"6808","886","4/5/2018 15:31:47","20/6/2018 10:11:03","1","0","1","0"
"6809","886","4/5/2018 15:39:28","20/6/2018 10:11:04","1","0","1","0"
"6810","886","4/5/2018 16:19:30","20/6/2018 10:11:05","1","0","1","0"
"6811","886","4/5/2018 16:25:19","20/6/2018 10:11:06","1","0","1","0"
"6812","886","4/5/2018 16:50:24","20/6/2018 10:11:07","1","0","1","0"
"6813","886","4/5/2018 17:10:37","20/6/2018 10:11:08","1","0","1","0"
"6814","886","4/5/2018 17:19:36","20/6/2018 10:11:09","1","0","1","0"
"6815","886","4/5/2018 17:21:22","20/6/2018 10:11:10","1","0","1","0"
"6816","886","4/5/2018 18:51:54","20/6/2018 10:11:11","1","0","1","0"
"6817","886","4/5/2018 19:59:53","20/6/2018 10:11:11","1","0","1","0"
"6818","886","4/5/2018 20:25:02","20/6/2018 10:11:12","1","0","1","0"
"6819","886","4/5/2018 20:48:09","20/6/2018 10:11:13","1","0","1","0"
"6820","886","4/5/2018 22:03:19","20/6/2018 10:11:14","1","0","1","0"
"6821","886","4/5/2018 23:21:33","3/1/2019 20:29:35","1","0","1","0"
"6822","886","5/5/2018 00:03:31","25/7/2019 14:30:20","1","0","1","0"
"6823","886","5/5/2018 02:18:44","19/6/2019 01:58:14","1","0","1","0"
"6824","886","5/5/2018 06:14:27","20/6/2018 10:11:18","1","0","1","0"
"6825","886","5/5/2018 09:22:28","20/6/2018 10:11:18","1","0","1","0"
"6826","886","5/5/2018 09:57:33","20/6/2018 10:11:19","1","0","1","0"
"6827","886","5/5/2018 11:09:45","20/6/2018 10:11:20","1","0","1","0"
"6828","886","5/5/2018 12:56:09","8/5/2019 21:13:11","1","1140","1","0"
"6829","886","5/5/2018 14:06:47","20/6/2018 10:11:22","0","0","0","0"
"6830","886","5/5/2018 14:10:58","20/6/2018 10:11:23","1","0","1","0"
"6831","886","5/5/2018 14:48:26","20/6/2018 10:11:24","1","0","1","0"
"6832","886","5/5/2018 15:11:16","20/6/2018 10:11:25","0","0","0","0"
"6833","886","5/5/2018 16:16:51","22/8/2019 09:56:43","1","0","1","0"
"6834","886","5/5/2018 17:55:39","20/6/2018 10:11:26","1","0","1","0"
"6835","886","5/5/2018 18:42:38","20/6/2018 10:11:27","1","0","1","0"
"6836","886","5/5/2018 19:42:55","20/6/2018 10:11:28","1","0","1","0"
"6837","886","5/5/2018 20:55:45","20/6/2018 10:11:29","1","0","1","0"
"6838","886","5/5/2018 22:27:03","20/6/2018 10:11:30","1","0","1","0"
"6839","886","5/5/2018 22:54:01","20/6/2018 10:11:31","1","0","1","0"
"6840","886","5/5/2018 23:23:54","20/6/2018 10:11:32","1","0","1","0"
"6841","886","5/5/2018 23:28:09","20/6/2018 10:11:32","1","0","1","0"
"6842","886","5/5/2018 23:36:14","18/4/2019 00:53:16","1","0","1","0"
"6843","886","5/5/2018 23:42:15","20/6/2018 10:11:34","1","0","1","0"
"6844","886","6/5/2018 12:22:22","11/8/2019 14:19:11","1","0","1","0"
"6845","886","6/5/2018 13:59:07","20/6/2018 10:11:36","1","0","1","0"
"6846","886","6/5/2018 14:47:14","7/12/2018 19:02:33","1","0","1","0"
"6847","886","6/5/2018 15:30:15","20/6/2018 10:11:38","0","0","0","0"
"6848","886","6/5/2018 15:42:40","20/6/2018 10:11:40","1","0","1","0"
"6849","886","6/5/2018 17:05:47","1/7/2018 21:16:15","1","0","1","0"
"6850","886","6/5/2018 17:16:34","20/6/2018 10:11:42","1","0","1","0"
"6851","886","6/5/2018 17:49:02","20/6/2018 10:11:43","1","0","1","0"
"6852","886","6/5/2018 18:26:31","20/6/2018 10:11:44","1","0","1","0"
"6853","886","6/5/2018 19:04:17","20/6/2018 10:11:45","1","0","1","0"
"6854","886","6/5/2018 20:15:14","4/11/2019 11:13:34","1","0","1","0"
"6855","886","6/5/2018 20:52:38","20/6/2018 10:11:46","1","0","1","0"
"6856","886","6/5/2018 20:59:59","26/6/2018 21:34:19","1","0","1","0"
"6857","886","6/5/2018 21:08:53","20/6/2018 10:11:48","1","0","1","0"
"6858","886","6/5/2018 21:59:58","20/6/2018 10:11:49","1","0","1","0"
"6859","886","6/5/2018 22:08:31","20/6/2018 10:11:50","1","0","1","0"
"6860","886","6/5/2018 22:22:52","20/6/2018 10:11:51","1","0","1","0"
"6861","886","6/5/2018 23:15:22","20/6/2018 10:11:52","1","0","1","0"
"6862","886","7/5/2018 01:12:31","20/6/2018 10:11:52","1","0","1","0"
"6863","886","7/5/2018 08:39:15","20/6/2018 10:11:53","1","0","1","0"
"6864","886","7/5/2018 10:15:51","20/6/2018 10:11:54","1","0","1","0"
"6865","886","7/5/2018 10:58:40","20/6/2018 10:11:55","1","0","0","0"
"6866","886","7/5/2018 11:12:31","15/3/2019 10:57:39","1","8","1","0"
"6867","886","7/5/2018 11:22:43","20/6/2018 10:11:57","1","0","1","0"
"6868","886","7/5/2018 12:11:54","20/6/2018 10:11:58","1","0","1","0"
"6869","886","7/5/2018 12:59:33","10/9/2019 15:02:41","1","0","1","0"
"6870","886","7/5/2018 13:03:16","20/6/2018 10:11:59","1","0","1","0"
"6871","886","7/5/2018 13:41:35","25/3/2019 22:47:08","1","0","1","0"
"6872","886","7/5/2018 13:49:14","21/10/2019 11:21:00","1","0","1","0"
"6873","886","7/5/2018 13:49:27","20/6/2018 10:12:02","1","0","1","0"
"6874","886","7/5/2018 14:12:28","20/6/2018 10:12:03","1","0","1","0"
"6875","886","7/5/2018 14:54:31","20/6/2018 10:12:04","1","0","1","0"
"6876","886","7/5/2018 15:07:49","20/6/2018 10:12:05","1","0","1","0"
"6877","886","7/5/2018 15:31:41","19/4/2019 10:24:10","1","0","1","0"
"6878","886","7/5/2018 17:41:52","20/6/2018 10:12:07","1","0","1","0"
"6879","886","7/5/2018 18:34:04","30/4/2019 20:51:17","1","4925","1","0"
"6880","886","7/5/2018 19:25:32","20/6/2018 10:12:08","1","0","1","0"
"6881","886","7/5/2018 19:39:10","18/4/2019 00:05:44","1","0","1","0"
"6882","886","7/5/2018 19:59:34","20/6/2018 10:12:10","1","0","1","0"
"6883","886","7/5/2018 21:06:58","20/6/2018 10:12:12","1","0","1","0"
"6884","886","7/5/2018 21:16:39","5/9/2019 18:30:46","1","0","1","0"
"6885","886","7/5/2018 21:49:36","20/6/2018 10:12:15","1","0","1","0"
